ID	Movement	dDay	DayInYear	BearID	Repro	Year	Den	Avail	MainHabitat	Month	Season
2170	85.05375511	4131	113	23307	2	1999	1	0.9691	4	4	2
2171	108.809757	4112	94	23321	2	1999	0	0.9959	4	4	2
2172	12.76725099	4118	100	23321	2	1999	0	0.9714	4	4	2
2173	23.79802582	4124	106	23321	2	1999	0	0.973	4	4	2
2174	17.46855337	4130	112	23321	2	1999	0	0.9861	4	4	2
2175	80.59193227	4154	136	23321	2	1999	0	0.9838	4	5	2
2176	72.60863411	4160	142	23321	2	1999	0	0.9944	4	5	2
2177	46.34336072	3791	138	23325	2	1998	1	0.8784	4	5	2
2178	131.1241867	3797	144	23325	2	1998	1	0.5492	3	5	2
2179	40.64871437	3803	150	23325	2	1998	1	0.8464	3	5	2
2180	47.06772639	4139	121	23325	0	1999	0	0.7331	4	5	2
2181	96.31910957	4145	127	23325	0	1999	0	0.3589	3	5	2
2182	39.83523584	3881	228	23331	2	1998	1	0.8465	3	8	3
2183	10.09974223	3911	258	23331	2	1998	1	0.4037	3	9	3
2184	106.3491399	3977	324	23331	2	1998	1	0.8855	1	11	4
2185	180.6279423	4091	73	23331	0	1999	0	0.3106	2	3	1
2186	35.13971988	4097	79	23331	0	1999	0	0.8211	4	3	1
2187	31.24207071	4151	133	23331	0	1999	0	0.9795	4	5	2
2188	7.104524585	4134	116	23413	0	1999	0	0.8498	4	4	2
2189	24.25025015	4140	122	23413	0	1999	0	0.8496	4	5	2
2190	67.22878642	4146	128	23413	0	1999	0	0.8675	4	5	2
2191	29.77121418	4152	134	23413	0	1999	0	0.9591	4	5	2
2192	27.1262367	4158	140	23413	0	1999	0	0.9383	4	5	2
2193	116.0013025	4176	158	23413	0	1999	0	0.927	4	6	2
2194	80.06129916	4182	164	23413	0	1999	0	0.9544	4	6	2
2195	57.97612081	4188	170	23413	0	1999	0	0.9756	4	6	2
2196	29.33837428	4194	176	23413	0	1999	0	0.9702	4	6	2
2197	55.88659468	4200	182	23413	0	1999	0	0.9814	4	7	3
2198	59.78449344	4206	188	23413	0	1999	0	0.9828	4	7	3
2199	65.18335584	4212	194	23413	0	1999	0	0.8928	4	7	3
2200	59.67757117	4218	200	23413	0	1999	0	0.7305	4	7	3
2201	81.76732301	4224	206	23413	0	1999	0	0.9545	4	7	3
2202	49.46238936	4230	212	23413	0	1999	0	0.9792	4	8	3
2203	58.58185889	4236	218	23413	0	1999	0	0.964	4	8	3
2204	55.52947322	4242	224	23413	0	1999	0	0.9282	4	8	3
2205	45.21436625	4248	230	23413	0	1999	0	0.8733	3	8	3
2206	72.4047807	4254	236	23413	0	1999	0	0.3876	3	8	3
2207	96.08879479	4260	242	23413	0	1999	0	0.5001	4	8	3
2208	40.81107247	4266	248	23413	0	1999	0	0.328	4	9	3
2209	62.71520596	4272	254	23413	0	1999	0	0.8908	4	9	3
2210	70.63607727	4278	260	23413	0	1999	0	0.8583	4	9	3
2211	43.93003363	4284	266	23413	0	1999	0	0.4265	1	9	3
2212	106.7328567	4290	272	23413	0	1999	0	0.8377	4	9	3
2213	31.02090851	4296	278	23413	0	1999	0	0.4682	4	10	4
2214	139.4417527	4302	284	23413	0	1999	0	0.4844	3	10	4
2215	99.20587743	4308	290	23413	0	1999	0	0.8683	4	10	4
2216	258.3712789	4314	296	23413	0	1999	0	0.483	4	10	4
2217	139.5356413	4320	302	23413	0	1999	0	0.7781	4	10	4
2218	17.12015538	4338	320	23413	0	1999	0	0.4708	5	11	4
2219	44.64885853	4128	110	23416	0	1999	0	0.8827	4	4	2
2220	170.3230932	4134	116	23416	0	1999	0	0.9489	4	4	2
2221	25.59519163	4140	122	23416	0	1999	0	0.9733	4	5	2
2222	41.27166295	4146	128	23416	0	1999	0	0.9751	4	5	2
2223	65.00338588	4164	146	23416	0	1999	0	0.5962	4	5	2
2224	31.60197029	4170	152	23416	0	1999	0	0.8753	4	6	2
2225	28.33267378	4176	158	23416	0	1999	0	0.9301	4	6	2
2226	6.858453008	4182	164	23416	0	1999	0	0.5137	4	6	2
2227	108.2443771	4188	170	23416	0	1999	0	0.8253	4	6	2
2228	26.49786571	4194	176	23416	0	1999	0	0.324	3	6	2
2229	102.4597967	4212	194	23416	0	1999	0	0.4368	1	7	3
2230	41.15431153	4242	224	23416	0	1999	0	0.5304	2	8	3
2231	79.89003623	4248	230	23416	0	1999	0	0.4879	3	8	3
2232	100.5608887	4272	254	23416	0	1999	0	0.6158	4	9	3
2233	116.1250629	4278	260	23416	0	1999	0	0.7033	4	9	3
2234	76.12403584	4296	278	23416	0	1999	0	0.7392	4	10	4
2235	90.32406539	4312	294	23416	0	1999	0	0.3321	2	10	4
2236	211.8529516	4318	300	23416	0	1999	0	0.5775	4	10	4
2237	166.3358031	4324	306	23416	0	1999	0	0.6437	1	11	4
2238	119.8603996	4330	312	23416	0	1999	0	0.4646	4	11	4
2239	30.92464862	4128	110	23421	0	1999	0	0.8265	4	4	2
2240	5.937925738	4134	116	23421	0	1999	0	0.8621	4	4	2
2241	14.06380125	4140	122	23421	0	1999	0	0.8621	4	5	2
2242	28.44714629	4158	140	23421	0	1999	0	0.8074	4	5	2
2243	13.3162276	4164	146	23421	0	1999	0	0.8969	4	5	2
2244	71.72247979	4170	152	23421	0	1999	0	0.7348	4	6	2
2245	54.50544815	4176	158	23421	0	1999	0	0.9184	4	6	2
2246	58.99015202	4182	164	23421	0	1999	0	0.7679	4	6	2
2247	75.64815392	4188	170	23421	0	1999	0	0.6924	4	6	2
2248	25.28687901	4194	176	23421	0	1999	0	0.9284	4	6	2
2249	121.6769716	4200	182	23421	0	1999	0	0.9215	4	7	3
2250	47.5215717	4206	188	23421	0	1999	0	0.981	4	7	3
2251	20.80277414	4212	194	23421	0	1999	0	0.7454	4	7	3
2252	14.0085275	4218	200	23421	0	1999	0	0.4771	3	7	3
2253	111.3157138	4224	206	23421	0	1999	0	0.5796	4	7	3
2254	16.61459354	4230	212	23421	0	1999	0	0.4002	3	8	3
2255	103.4124844	4236	218	23421	0	1999	0	0.602	1	8	3
2256	25.80382764	4242	224	23421	0	1999	0	0.6136	4	8	3
2257	100.272341	4248	230	23421	0	1999	0	0.479	3	8	3
2258	25.2387794	4254	236	23421	0	1999	0	0.4459	3	8	3
2259	102.3802508	4260	242	23421	0	1999	0	0.3604	3	8	3
2260	55.79465589	4266	248	23421	0	1999	0	0.4443	3	9	3
2261	64.12497255	4272	254	23421	0	1999	0	0.8768	4	9	3
2262	41.83276233	4278	260	23421	0	1999	0	0.528	4	9	3
2263	71.39789698	4284	266	23421	0	1999	0	0.6901	1	9	3
2264	93.44197278	4290	272	23421	0	1999	0	0.91	4	9	3
2265	84.35410068	4296	278	23421	0	1999	0	0.3662	3	10	4
2266	125.7251385	4302	284	23421	0	1999	0	0.3456	1	10	4
2267	126.2700913	4320	302	23421	0	1999	0	0.5673	3	10	4
2268	40.89882493	4338	320	23421	0	1999	0	0.4833	3	11	4
2269	47.05174045	4344	326	23421	0	1999	0	0.8397	4	11	4
2270	5.048776299	4350	332	23421	0	1999	0	0.8983	4	11	4
2271	100.6867581	4356	338	23421	0	1999	0	0.9042	4	12	4
2272	109.567641	4362	344	23421	0	1999	0	0.9286	4	12	4
2273	116.0899135	4146	128	23423	2	1999	1	0.7905	4	5	2
2274	25.09639836	4152	134	23423	2	1999	1	0.4529	4	5	2
2275	23.35825737	4158	140	23423	2	1999	1	0.8467	4	5	2
2276	27.38191578	4164	146	23423	2	1999	1	0.8183	4	5	2
2277	33.147918	4188	170	23423	2	1999	1	0.7953	2	6	2
2278	57.76899129	4194	176	23423	2	1999	1	0.5166	2	6	2
